"x","y","fips","abbr","full","county"
1101449.59627957,55394.16264977,"26019","MI","Michigan","Benzie County"
1118901.07404769,-252008.6502221,"26021","MI","Michigan","Berrien County"
1228190.00244107,-230519.100793,"26023","MI","Michigan","Branch County"
1226045.82763159,-193374.56731711,"26025","MI","Michigan","Calhoun County"
1152287.4838578,-244249.81725212,"26027","MI","Michigan","Cass County"
1159552.61201184,130518.97416571,"26029","MI","Michigan","Charlevoix County"
1201129.2716995,162736.2944765,"26031","MI","Michigan","Cheboygan County"
1164488.50717666,257537.83977916,"26033","MI","Michigan","Chippewa County"
1203532.61041209,169.32227922,"26035","MI","Michigan","Clare County"
1244354.78894251,-110696.06756861,"26037","MI","Michigan","Clinton County"
1207603.29910721,79970.59973095,"26039","MI","Michigan","Crawford County"
1002615.96459369,188240.18958263,"26041","MI","Michigan","Delta County"
931970.99440119,187001.69098723,"26043","MI","Michigan","Dickinson County"
1232580.56445313,-152504.7888366,"26045","MI","Michigan","Eaton County"
1165787.26797367,170720.01709795,"26047","MI","Michigan","Emmet County"
1314409.39822317,-85187.07622772,"26049","MI","Michigan","Genesee County"
1239597.05595693,7036.46472122,"26051","MI","Michigan","Gladwin County"
767694.39746696,210024.98852498,"26053","MI","Michigan","Gogebic County"
1136917.20291272,63081.47413325,"26055","MI","Michigan","Grand Traverse County"
1236899.38601934,-72543.99031294,"26057","MI","Michigan","Gratiot County"
1266579.7955044,-227091.25737488,"26059","MI","Michigan","Hillsdale County"
861807.22218038,293289.30884624,"26061","MI","Michigan","Houghton County"
1356132.14738448,16271.35971539,"26063","MI","Michigan","Huron County"
1269549.08744741,-145379.14967974,"26065","MI","Michigan","Ingham County"
1206680.0162362,-117713.56350706,"26067","MI","Michigan","Ionia County"
1286733.26545249,59251.86784805,"26069","MI","Michigan","Iosco County"
886852.15786014,198910.47447723,"26071","MI","Michigan","Iron County"
1210686.42219857,-37975.91699998,"26073","MI","Michigan","Isabella County"
1272646.88919388,-184390.32216913,"26075","MI","Michigan","Jackson County"
1183717.37655258,-201224.46509808,"26077","MI","Michigan","Kalamazoo County"
1170392.71109727,72910.92648336,"26079","MI","Michigan","Kalkaska County"
1166979.43718278,-114635.00842848,"26081","MI","Michigan","Kent County"
886969.65711928,326736.28955244,"26083","MI","Michigan","Keweenaw County"
1128705.69717804,-13342.54524356,"26085","MI","Michigan","Lake County"
1350878.60620935,-74872.89599121,"26087","MI","Michigan","Lapeer County"
1116559.76869296,84804.11366088,"26089","MI","Michigan","Leelanau County"
1309975.05081337,-217288.04985515,"26091","MI","Michigan","Lenawee County"
1306345.61579452,-137201.59423388,"26093","MI","Michigan","Livingston County"
1099289.60773155,261909.57034649,"26095","MI","Michigan","Luce County"
1165123.35650543,225144.23364787,"26097","MI","Michigan","Mackinac County"
1382793.14070463,-105011.01156219,"26099","MI","Michigan","Macomb County"
1103288.41173102,20569.26788349,"26101","MI","Michigan","Manistee County"
932238.98195294,236500.15777152,"26103","MI","Michigan","Marquette County"
1092507.51266135,-16782.28776126,"26105","MI","Michigan","Mason County"
1173027.12151596,-44925.18677312,"26107","MI","Michigan","Mecosta County"
964332.88874436,132343.19440125,"26109","MI","Michigan","Menominee County"
1246862.59646797,-31116.57089908,"26111","MI","Michigan","Midland County"
1177265.58444374,34992.95187001,"26113","MI","Michigan","Missaukee County"
1348517.27527391,-204876.48536927,"26115","MI","Michigan","Monroe County"
1199524.93157445,-79568.43205011,"26117","MI","Michigan","Montcalm County"
1237450.42346952,125042.70948804,"26119","MI","Michigan","Montmorency County"
1108228.27091279,-90360.26469145,"26121","MI","Michigan","Muskegon County"
1137187.94161434,-61615.24343357,"26123","MI","Michigan","Newaygo County"
1347132.07580812,-122384.48160562,"26125","MI","Michigan","Oakland County"
1097815.88644383,-58140.40004237,"26127","MI","Michigan","Oceana County"
1252395.7839294,49163.77243145,"26129","MI","Michigan","Ogemaw County"
815711.51793349,241706.46931022,"26131","MI","Michigan","Ontonagon County"
1166038.16253546,-6612.51001756,"26133","MI","Michigan","Osceola County"
1244749.92939392,87177.9951938,"26135","MI","Michigan","Oscoda County"
1202728.62796696,115945.52521673,"26137","MI","Michigan","Otsego County"
1132556.04675224,-130905.27650193,"26139","MI","Michigan","Ottawa County"
1238304.60475038,161457.21093359,"26141","MI","Michigan","Presque Isle County"
1214873.66152899,41774.25106653,"26143","MI","Michigan","Roscommon County"
1273947.01521457,-62988.47615354,"26145","MI","Michigan","Saginaw County"
1397472.89120779,-70412.57419754,"26147","MI","Michigan","St. Clair County"
1190271.96272384,-237551.93236825,"26149","MI","Michigan","St. Joseph County"
1373248.99674134,-26892.59863496,"26151","MI","Michigan","Sanilac County"
1058156.41154513,221004.54629595,"26153","MI","Michigan","Schoolcraft County"
1280413.70847526,-102671.35459741,"26155","MI","Michigan","Shiawassee County"
1324256.24052788,-32703.3239161,"26157","MI","Michigan","Tuscola County"
1146258.42799896,-207873.49468321,"26159","MI","Michigan","Van Buren County"
1319577.31070908,-174361.22624392,"26161","MI","Michigan","Washtenaw County"
1360429.4482113,-163223.19242874,"26163","MI","Michigan","Wayne County"
1139535.0299219,28147.23285432,"26165","MI","Michigan","Wexford County"
501659.35145497,190649.97066502,"27001","MN","Minnesota","Aitkin County"
529755.55648547,52508.77899524,"27003","MN","Minnesota","Anoka County"
328835.55484827,224003.68220512,"27005","MN","Minnesota","Becker County"
383682.52097119,355295.86380791,"27007","MN","Minnesota","Beltrami County"
467598.10373053,94292.59578505,"27009","MN","Minnesota","Benton County"
279474.17225735,58145.43313175,"27011","MN","Minnesota","Big Stone County"
467837.93834613,-93474.03588521,"27013","MN","Minnesota","Blue Earth County"
423933.04369954,-69567.26759765,"27015","MN","Minnesota","Brown County"
558794.72831075,202529.26466317,"27017","MN","Minnesota","Carlton County"
492101.09548406,-5282.92509543,"27019","MN","Minnesota","Carver County"
436079.98111066,249031.29829831,"27021","MN","Minnesota","Cass County"
348235.18731285,11200.54919514,"27023","MN","Minnesota","Chippewa County"
557543.91234764,71345.81348952,"27025","MN","Minnesota","Chisago County"
268066.84615949,210294.99294481,"27027","MN","Minnesota","Clay County"
344681.86427714,318309.95280815,"27029","MN","Minnesota","Clearwater County"
691613.68323739,360948.3321557,"27031","MN","Minnesota","Cook County"
379677.09932035,-100007.7921361,"27033","MN","Minnesota","Cottonwood County"
453880.45760249,172786.61317841,"27035","MN","Minnesota","Crow Wing County"
546127.87282023,-15807.58340464,"27037","MN","Minnesota","Dakota County"
569834.61892884,-83861.88843796,"27039","MN","Minnesota","Dodge County"
351401.92988776,113723.21283507,"27041","MN","Minnesota","Douglas County"
486199.36427846,-129380.82558917,"27043","MN","Minnesota","Faribault County"
627551.50498833,-117281.69244048,"27045","MN","Minnesota","Fillmore County"
534251.91562964,-125621.74889359,"27047","MN","Minnesota","Freeborn County"
571781.86731441,-44853.75365389,"27049","MN","Minnesota","Goodhue County"
308499.52118824,111466.38516365,"27051","MN","Minnesota","Grant County"
509859.66682124,25481.27542103,"27053","MN","Minnesota","Hennepin County"
681984.50817639,-111688.77708809,"27055","MN","Minnesota","Houston County"
384986.77513448,239511.8645555,"27057","MN","Minnesota","Hubbard County"
518725.39951085,85089.61630927,"27059","MN","Minnesota","Isanti County"
484418.77666754,305942.86382502,"27061","MN","Minnesota","Itasca County"
389455.08438298,-135805.97625819,"27063","MN","Minnesota","Jackson County"
515774.68487814,117905.76042108,"27065","MN","Minnesota","Kanabec County"
390622.93879399,37665.997504,"27067","MN","Minnesota","Kandiyohi County"
236817.94380169,424208.2714306,"27069","MN","Minnesota","Kittson County"
449707.41642089,373782.61060415,"27071","MN","Minnesota","Koochiching County"
299425.65171772,6349.31687336,"27073","MN","Minnesota","Lac qui Parle County"
640403.61259573,344465.03912368,"27075","MN","Minnesota","Lake County"
379613.33476189,410320.70350261,"27077","MN","Minnesota","Lake of the Woods County"
497755.91626739,-48640.45139819,"27079","MN","Minnesota","Le Sueur County"
296451.13125025,-58552.9367961,"27081","MN","Minnesota","Lincoln County"
330481.4332339,-56857.5288891,"27083","MN","Minnesota","Lyon County"
448263.11561467,-1428.02387044,"27085","MN","Minnesota","McLeod County"
315739.0458203,266856.94701334,"27087","MN","Minnesota","Mahnomen County"
248540.39426396,378738.67413182,"27089","MN","Minnesota","Marshall County"
437871.51314018,-132738.40127205,"27091","MN","Minnesota","Martin County"
429172.70352353,30879.56818827,"27093","MN","Minnesota","Meeker County"
491182.96283605,141997.81173725,"27095","MN","Minnesota","Mille Lacs County"
432579.77451338,124956.5303178,"27097","MN","Minnesota","Morrison County"
579112.49660791,-121759.38809172,"27099","MN","Minnesota","Mower County"
338556.16645922,-99876.65278418,"27101","MN","Minnesota","Murray County"
463578.88258679,-57638.34837147,"27103","MN","Minnesota","Nicollet County"
341305.67620566,-138490.95715133,"27105","MN","Minnesota","Nobles County"
267027.27765051,264472.30604313,"27107","MN","Minnesota","Norman County"
601560.53728521,-83397.56472148,"27109","MN","Minnesota","Olmsted County"
328022.45960837,165812.32820497,"27111","MN","Minnesota","Otter Tail County"
277899.81581142,347762.09789514,"27113","MN","Minnesota","Pennington County"
560509.05896005,156590.21130569,"27115","MN","Minnesota","Pine County"
299039.72392965,-101794.75994762,"27117","MN","Minnesota","Pipestone County"
240278.06005359,336690.82799697,"27119","MN","Minnesota","Polk County"
354235.31189108,75183.01365847,"27121","MN","Minnesota","Pope County"
541548.91007958,27991.14201265,"27123","MN","Minnesota","Ramsey County"
291266.60529348,325397.3096373,"27125","MN","Minnesota","Red Lake County"
371072.08078922,-59402.25551918,"27127","MN","Minnesota","Redwood County"
404006.12779077,-19133.31440612,"27129","MN","Minnesota","Renville County"
531427.59238064,-51982.76916818,"27131","MN","Minnesota","Rice County"
301242.83802859,-140492.34561152,"27133","MN","Minnesota","Rock County"
303905.35469386,427105.01888137,"27135","MN","Minnesota","Roseau County"
569181.91912132,290450.861066,"27137","MN","Minnesota","St. Louis County"
515259.41451775,-17422.43302786,"27139","MN","Minnesota","Scott County"
490761.34088127,66735.01702366,"27141","MN","Minnesota","Sherburne County"
467896.67876876,-28854.07257546,"27143","MN","Minnesota","Sibley County"
427104.16400086,75707.27400397,"27145","MN","Minnesota","Stearns County"
540898.94475385,-86858.11613063,"27147","MN","Minnesota","Steele County"
310890.37433936,72871.16125995,"27149","MN","Minnesota","Stevens County"
340647.9595587,40625.17752837,"27151","MN","Minnesota","Swift County"
393523.22744567,129271.2267129,"27153","MN","Minnesota","Todd County"
275639.07812571,86300.39492092,"27155","MN","Minnesota","Traverse County"
619591.69189499,-48536.36689587,"27157","MN","Minnesota","Wabasha County"
384643.56212757,181699.20436389,"27159","MN","Minnesota","Wadena County"
512130.01399451,-88915.76780384,"27161","MN","Minnesota","Waseca County"
555975.51837339,46172.5791035,"27163","MN","Minnesota","Washington County"
430606.34143963,-99327.77645363,"27165","MN","Minnesota","Watonwan County"
268115.24086076,170319.48803393,"27167","MN","Minnesota","Wilkin County"
649644.57009741,-78186.4397884,"27169","MN","Minnesota","Winona County"
470441.02384538,36285.40013639,"27171","MN","Minnesota","Wright County"
339674.43599796,-18650.08191251,"27173","MN","Minnesota","Yellow Medicine County"
828585.40832293,-1456893.90033624,"28001","MS","Mississippi","Adams County"
1043966.46761363,-1053579.3466578,"28003","MS","Mississippi","Alcorn County"
879296.61657795,-1486640.42984053,"28005","MS","Mississippi","Amite County"
975480.79889704,-1260138.96801367,"28007","MS","Mississippi","Attala County"
987208.10073151,-1059745.5712526,"28009","MS","Mississippi","Benton County"
847205.02909405,-1191557.42296795,"28011","MS","Mississippi","Bolivar County"
986510.19730221,-1167263.27426638,"28013","MS","Mississippi","Calhoun County"
935142.28938001,-1230602.11092712,"28015","MS","Mississippi","Carroll County"
1018065.08979697,-1161747.00279902,"28017","MS","Mississippi","Chickasaw County"
1001296.84183697,-1225749.13512068,"28019","MS","Mississippi","Choctaw County"
864945.18890708,-1400279.37484036,"28021","MS","Mississippi","Claiborne County"
1069528.9034159,-1367497.21026024,"28023","MS","Mississippi","Clarke County"
1033453.58677162,-1189762.29046744,"28025","MS","Mississippi","Clay County"
866209.85255976,-1148132.24047946,"28027","MS","Mississippi","Coahoma County"
912747.96275096,-1405281.75859164,"28029","MS","Mississippi","Copiah County"
992334.24049402,-1420321.82130123,"28031","MS","Mississippi","Covington County"
909735.53152226,-1072202.89109067,"28033","MS","Mississippi","DeSoto County"
1027215.33769572,-1469409.65268203,"28035","MS","Mississippi","Forrest County"
867253.03065077,-1453958.82622041,"28037","MS","Mississippi","Franklin County"
1089346.18776582,-1495665.03523054,"28039","MS","Mississippi","George County"
1084501.62593324,-1458440.96211765,"28041","MS","Mississippi","Greene County"
942558.02489728,-1189621.01433206,"28043","MS","Mississippi","Grenada County"
1012552.30926132,-1559383.2089293,"28045","MS","Mississippi","Hancock County"
1043703.02140911,-1540609.57145688,"28047","MS","Mississippi","Harrison County"
901905.9696154,-1362669.10653602,"28049","MS","Mississippi","Hinds County"
929055.98884075,-1265636.73642924,"28051","MS","Mississippi","Holmes County"
882643.12410868,-1265580.25934126,"28053","MS","Mississippi","Humphreys County"
838962.64007829,-1309586.86000634,"28055","MS","Mississippi","Issaquena County"
1069710.10745771,-1113566.69472263,"28057","MS","Mississippi","Itawamba County"
1093965.99525025,-1530718.32170811,"28059","MS","Mississippi","Jackson County"
1029363.77521235,-1374877.76803021,"28061","MS","Mississippi","Jasper County"
845254.53062033,-1427618.00018677,"28063","MS","Mississippi","Jefferson County"
965803.41601801,-1436120.65458506,"28065","MS","Mississippi","Jefferson Davis County"
1029018.47297457,-1419247.35846469,"28067","MS","Mississippi","Jones County"
1064620.54354104,-1288398.96732252,"28069","MS","Mississippi","Kemper County"
964238.6654616,-1121388.44410334,"28071","MS","Mississippi","Lafayette County"
1002967.57821865,-1471169.40956897,"28073","MS","Mississippi","Lamar County"
1066666.74257281,-1327299.17558945,"28075","MS","Mississippi","Lauderdale County"
940971.33497397,-1436585.98587539,"28077","MS","Mississippi","Lawrence County"
982241.63775742,-1298848.52034882,"28079","MS","Mississippi","Leake County"
1040452.49969865,-1120270.84917021,"28081","MS","Mississippi","Lee County"
903174.86536211,-1220115.15076397,"28083","MS","Mississippi","Leflore County"
910277.5206854,-1444592.55297068,"28085","MS","Mississippi","Lincoln County"
1074835.79648216,-1213721.87505889,"28087","MS","Mississippi","Lowndes County"
949001.03213869,-1306608.77273943,"28089","MS","Mississippi","Madison County"
971502.36359312,-1468712.54744764,"28091","MS","Mississippi","Marion County"
956662.95841514,-1074134.8617575,"28093","MS","Mississippi","Marshall County"
1063992.59303612,-1161050.5645325,"28095","MS","Mississippi","Monroe County"
961490.73133066,-1213600.60437454,"28097","MS","Mississippi","Montgomery County"
1020229.57087547,-1294042.54558798,"28099","MS","Mississippi","Neshoba County"
1024434.02849199,-1333000.06156437,"28101","MS","Mississippi","Newton County"
1066417.64374407,-1248467.99276814,"28103","MS","Mississippi","Noxubee County"
1034110.48414481,-1217278.20895587,"28105","MS","Mississippi","Oktibbeha County"
